order_id,user_id,order_number,order_dow,order_hour_of_day,days_since_prior_order,product_id,add_to_cart_order,reordered,department_id,department,product_name
3015004,64475,52,6,9,13.0,84,2,1,16,dairy eggs,milk
3015004,64475,52,6,9,13.0,79,3,1,1,frozen,frozen pizza
3015004,64475,52,6,9,13.0,107,4,1,19,snacks,chips pretzels
3015004,64475,52,6,9,13.0,96,5,1,20,deli,lunch meat
3015004,64475,52,6,9,13.0,92,6,1,18,babies,baby food formula
3015004,64475,52,6,9,13.0,83,7,1,4,produce,fresh vegetables
3015004,64475,52,6,9,13.0,92,8,1,18,babies,baby food formula
3015004,64475,52,6,9,13.0,83,9,1,4,produce,fresh vegetables
3015004,64475,52,6,9,13.0,24,10,1,4,produce,fresh fruits
3015004,64475,52,6,9,13.0,123,11,0,4,produce,packaged vegetables fruits
3015004,64475,52,6,9,13.0,83,12,0,4,produce,fresh vegetables
3015004,64475,52,6,9,13.0,50,13,0,19,snacks,fruit vegetable snacks
3015004,64475,52,6,9,13.0,72,14,1,13,pantry,condiments
3015004,64475,52,6,9,13.0,83,15,0,4,produce,fresh vegetables
2760857,188981,9,6,16,11.0,93,1,1,3,bakery,breakfast bakery
2760857,188981,9,6,16,11.0,86,2,0,16,dairy eggs,eggs
2760857,188981,9,6,16,11.0,26,3,1,7,beverages,coffee
2760857,188981,9,6,16,11.0,36,4,0,16,dairy eggs,butter
2324942,73301,20,6,11,11.0,123,1,0,4,produce,packaged vegetables fruits
169404,194563,7,5,16,10.0,61,1,1,19,snacks,cookies cakes
169404,194563,7,5,16,10.0,9,2,1,9,dry goods pasta,pasta sauce
169404,194563,7,5,16,10.0,114,3,1,17,household,cleaning products
169404,194563,7,5,16,10.0,45,4,0,19,snacks,candy chocolate
169404,194563,7,5,16,10.0,107,5,1,19,snacks,chips pretzels
2479273,38,12,1,13,30.0,9,1,0,9,dry goods pasta,pasta sauce
2479273,38,12,1,13,30.0,17,2,0,13,pantry,baking ingredients
2479273,38,12,1,13,30.0,84,3,0,16,dairy eggs,milk
2479273,38,12,1,13,30.0,131,4,0,9,dry goods pasta,dry pasta
2479273,38,12,1,13,30.0,21,5,0,16,dairy eggs,packaged cheese
2479273,38,12,1,13,30.0,131,6,0,9,dry goods pasta,dry pasta
2479273,38,12,1,13,30.0,123,7,0,4,produce,packaged vegetables fruits
2479273,38,12,1,13,30.0,21,8,1,16,dairy eggs,packaged cheese
2479273,38,12,1,13,30.0,21,9,0,16,dairy eggs,packaged cheese
2479273,38,12,1,13,30.0,21,10,0,16,dairy eggs,packaged cheese
2479273,38,12,1,13,30.0,91,11,1,16,dairy eggs,soy lactosefree
2479273,38,12,1,13,30.0,26,12,0,7,beverages,coffee
2479273,38,12,1,13,30.0,86,13,0,16,dairy eggs,eggs
2479273,38,12,1,13,30.0,107,14,0,19,snacks,chips pretzels
274218,23986,56,1,22,0.0,83,1,1,4,produce,fresh vegetables
274218,23986,56,1,22,0.0,83,2,1,4,produce,fresh vegetables
274218,23986,56,1,22,0.0,86,3,1,16,dairy eggs,eggs
274218,23986,56,1,22,0.0,122,4,0,12,meat seafood,meat counter
274218,23986,56,1,22,0.0,15,5,1,12,meat seafood,packaged seafood
274218,23986,56,1,22,0.0,31,6,1,7,beverages,refrigerated
274218,23986,56,1,22,0.0,24,7,1,4,produce,fresh fruits
274218,23986,56,1,22,0.0,16,8,1,4,produce,fresh herbs
274218,23986,56,1,22,0.0,24,9,1,4,produce,fresh fruits
274218,23986,56,1,22,0.0,83,10,1,4,produce,fresh vegetables
274218,23986,56,1,22,0.0,68,11,1,10,bulk,bulk grains rice dried goods
274218,23986,56,1,22,0.0,54,12,1,17,household,paper goods
978246,80914,15,3,16,2.0,112,1,1,3,bakery,bread
978246,80914,15,3,16,2.0,38,2,1,1,frozen,frozen meals
978246,80914,15,3,16,2.0,38,3,1,1,frozen,frozen meals
978246,80914,15,3,16,2.0,38,4,1,1,frozen,frozen meals
978246,80914,15,3,16,2.0,38,5,1,1,frozen,frozen meals
978246,80914,15,3,16,2.0,38,6,1,1,frozen,frozen meals
978246,80914,15,3,16,2.0,38,7,1,1,frozen,frozen meals
978246,80914,15,3,16,2.0,38,8,0,1,frozen,frozen meals
2875032,82918,12,2,14,14.0,24,1,1,4,produce,fresh fruits
2875032,82918,12,2,14,14.0,32,2,1,4,produce,packaged produce
2875032,82918,12,2,14,14.0,36,3,1,16,dairy eggs,butter
2875032,82918,12,2,14,14.0,32,4,1,4,produce,packaged produce
1863955,38670,5,3,14,1.0,131,1,0,9,dry goods pasta,dry pasta
1863955,38670,5,3,14,1.0,45,2,1,19,snacks,candy chocolate
1863955,38670,5,3,14,1.0,72,3,1,13,pantry,condiments
1863955,38670,5,3,14,1.0,24,4,0,4,produce,fresh fruits
1863955,38670,5,3,14,1.0,119,5,0,1,frozen,frozen dessert
1863955,38670,5,3,14,1.0,130,6,0,14,breakfast,hot cereal pancake mixes
1863955,38670,5,3,14,1.0,117,7,0,19,snacks,nuts seeds dried fruit
1863955,38670,5,3,14,1.0,107,8,0,19,snacks,chips pretzels
1206035,120371,7,1,13,3.0,98,1,0,7,beverages,juice nectars
1206035,120371,7,1,13,3.0,31,2,0,7,beverages,refrigerated
1206035,120371,7,1,13,3.0,31,3,0,7,beverages,refrigerated
875467,191132,18,0,15,7.0,130,1,1,14,breakfast,hot cereal pancake mixes
875467,191132,18,0,15,7.0,123,2,1,4,produce,packaged vegetables fruits
875467,191132,18,0,15,7.0,120,3,1,16,dairy eggs,yogurt
875467,191132,18,0,15,7.0,83,4,1,4,produce,fresh vegetables
875467,191132,18,0,15,7.0,24,5,1,4,produce,fresh fruits
875467,191132,18,0,15,7.0,35,6,0,12,meat seafood,poultry counter
875467,191132,18,0,15,7.0,88,7,1,13,pantry,spreads
875467,191132,18,0,15,7.0,69,8,1,15,canned goods,soup broth bouillon
875467,191132,18,0,15,7.0,59,9,1,15,canned goods,canned meals beans
875467,191132,18,0,15,7.0,83,10,1,4,produce,fresh vegetables
875467,191132,18,0,15,7.0,83,11,1,4,produce,fresh vegetables
875467,191132,18,0,15,7.0,123,12,1,4,produce,packaged vegetables fruits
679260,165705,68,6,11,3.0,84,1,1,16,dairy eggs,milk
679260,165705,68,6,11,3.0,24,2,1,4,produce,fresh fruits
679260,165705,68,6,11,3.0,36,3,1,16,dairy eggs,butter
679260,165705,68,6,11,3.0,120,4,1,16,dairy eggs,yogurt
679260,165705,68,6,11,3.0,120,5,1,16,dairy eggs,yogurt
679260,165705,68,6,11,3.0,83,6,1,4,produce,fresh vegetables
679260,165705,68,6,11,3.0,75,7,1,17,household,laundry
679260,165705,68,6,11,3.0,112,8,1,3,bakery,bread
679260,165705,68,6,11,3.0,83,9,1,4,produce,fresh vegetables
679260,165705,68,6,11,3.0,123,10,1,4,produce,packaged vegetables fruits
1772144,179622,7,6,12,7.0,117,1,0,19,snacks,nuts seeds dried fruit
1772144,179622,7,6,12,7.0,117,2,1,19,snacks,nuts seeds dried fruit
1772144,179622,7,6,12,7.0,117,3,0,19,snacks,nuts seeds dried fruit
1772144,179622,7,6,12,7.0,117,4,0,19,snacks,nuts seeds dried fruit
1772144,179622,7,6,12,7.0,77,5,1,7,beverages,soft drinks
1772144,179622,7,6,12,7.0,77,6,0,7,beverages,soft drinks
1772144,179622,7,6,12,7.0,66,7,0,6,international,asian foods
3306790,32908,1,0,11,,24,1,0,4,produce,fresh fruits
3306790,32908,1,0,11,,84,2,0,16,dairy eggs,milk
3306790,32908,1,0,11,,21,3,0,16,dairy eggs,packaged cheese
3306790,32908,1,0,11,,86,4,0,16,dairy eggs,eggs
3306790,32908,1,0,11,,116,5,0,1,frozen,frozen produce
3306790,32908,1,0,11,,83,6,0,4,produce,fresh vegetables
3306790,32908,1,0,11,,24,7,0,4,produce,fresh fruits
3306790,32908,1,0,11,,96,8,0,20,deli,lunch meat
3306790,32908,1,0,11,,123,9,0,4,produce,packaged vegetables fruits
3306790,32908,1,0,11,,21,10,0,16,dairy eggs,packaged cheese
3306790,32908,1,0,11,,83,11,0,4,produce,fresh vegetables
3306790,32908,1,0,11,,123,12,0,4,produce,packaged vegetables fruits
3306790,32908,1,0,11,,67,13,0,20,deli,fresh dips tapenades
3306790,32908,1,0,11,,51,14,0,13,pantry,preserved dips spreads
3306790,32908,1,0,11,,72,15,0,13,pantry,condiments
3306790,32908,1,0,11,,72,16,0,13,pantry,condiments
835960,155994,7,2,7,3.0,106,1,1,12,meat seafood,hot dogs bacon sausage
835960,155994,7,2,7,3.0,17,2,1,13,pantry,baking ingredients
835960,155994,7,2,7,3.0,17,3,1,13,pantry,baking ingredients
835960,155994,7,2,7,3.0,98,4,1,7,beverages,juice nectars
536121,22534,7,6,4,4.0,34,1,0,1,frozen,frozen meat seafood
536121,22534,7,6,4,4.0,37,2,1,1,frozen,ice cream ice
536121,22534,7,6,4,4.0,77,3,1,7,beverages,soft drinks
536121,22534,7,6,4,4.0,116,4,0,1,frozen,frozen produce
536121,22534,7,6,4,4.0,84,5,0,16,dairy eggs,milk
536121,22534,7,6,4,4.0,86,6,0,16,dairy eggs,eggs
536121,22534,7,6,4,4.0,21,7,0,16,dairy eggs,packaged cheese
536121,22534,7,6,4,4.0,37,8,1,1,frozen,ice cream ice
1793413,15169,12,5,14,4.0,107,1,0,19,snacks,chips pretzels
1793413,15169,12,5,14,4.0,67,2,0,20,deli,fresh dips tapenades
1793413,15169,12,5,14,4.0,108,3,0,16,dairy eggs,other creams cheeses
1793413,15169,12,5,14,4.0,83,4,0,4,produce,fresh vegetables
1793413,15169,12,5,14,4.0,67,5,0,20,deli,fresh dips tapenades
1793413,15169,12,5,14,4.0,83,6,1,4,produce,fresh vegetables
1793413,15169,12,5,14,4.0,61,7,1,19,snacks,cookies cakes
2461781,58192,33,2,12,2.0,84,1,0,16,dairy eggs,milk
2461781,58192,33,2,12,2.0,129,2,1,1,frozen,frozen appetizers sides
2461781,58192,33,2,12,2.0,83,3,0,4,produce,fresh vegetables
1510682,187332,21,0,15,7.0,104,1,0,13,pantry,spices seasonings
1510682,187332,21,0,15,7.0,84,2,1,16,dairy eggs,milk
1510682,187332,21,0,15,7.0,121,3,1,14,breakfast,cereal
1510682,187332,21,0,15,7.0,24,4,1,4,produce,fresh fruits
1510682,187332,21,0,15,7.0,123,5,1,4,produce,packaged vegetables fruits
1510682,187332,21,0,15,7.0,123,6,1,4,produce,packaged vegetables fruits
1510682,187332,21,0,15,7.0,21,7,1,16,dairy eggs,packaged cheese
1510682,187332,21,0,15,7.0,13,8,1,20,deli,prepared meals
1510682,187332,21,0,15,7.0,12,9,1,9,dry goods pasta,fresh pasta
1510682,187332,21,0,15,7.0,106,10,0,12,meat seafood,hot dogs bacon sausage
1510682,187332,21,0,15,7.0,129,11,1,1,frozen,frozen appetizers sides
1510682,187332,21,0,15,7.0,31,12,1,7,beverages,refrigerated
1510682,187332,21,0,15,7.0,83,13,1,4,produce,fresh vegetables
1510682,187332,21,0,15,7.0,108,14,1,16,dairy eggs,other creams cheeses
1974383,65302,8,0,11,20.0,24,1,1,4,produce,fresh fruits
1974383,65302,8,0,11,20.0,123,2,0,4,produce,packaged vegetables fruits
1974383,65302,8,0,11,20.0,83,3,1,4,produce,fresh vegetables
1974383,65302,8,0,11,20.0,24,4,0,4,produce,fresh fruits
1974383,65302,8,0,11,20.0,83,5,0,4,produce,fresh vegetables
1974383,65302,8,0,11,20.0,83,6,1,4,produce,fresh vegetables
1974383,65302,8,0,11,20.0,83,7,0,4,produce,fresh vegetables
1974383,65302,8,0,11,20.0,83,8,1,4,produce,fresh vegetables
1974383,65302,8,0,11,20.0,24,9,0,4,produce,fresh fruits
1974383,65302,8,0,11,20.0,123,10,0,4,produce,packaged vegetables fruits
1974383,65302,8,0,11,20.0,83,11,1,4,produce,fresh vegetables
1974383,65302,8,0,11,20.0,83,12,1,4,produce,fresh vegetables
1974383,65302,8,0,11,20.0,83,13,0,4,produce,fresh vegetables
1974383,65302,8,0,11,20.0,24,14,0,4,produce,fresh fruits
1974383,65302,8,0,11,20.0,16,15,0,4,produce,fresh herbs
1974383,65302,8,0,11,20.0,128,16,1,3,bakery,tortillas flat bread
1974383,65302,8,0,11,20.0,21,17,1,16,dairy eggs,packaged cheese
1974383,65302,8,0,11,20.0,63,18,0,9,dry goods pasta,grains rice dried goods
1974383,65302,8,0,11,20.0,91,19,0,16,dairy eggs,soy lactosefree
1974383,65302,8,0,11,20.0,19,20,0,13,pantry,oils vinegars
1974383,65302,8,0,11,20.0,9,21,0,9,dry goods pasta,pasta sauce
1974383,65302,8,0,11,20.0,130,22,1,14,breakfast,hot cereal pancake mixes
1974383,65302,8,0,11,20.0,94,23,0,7,beverages,tea
1974383,65302,8,0,11,20.0,109,24,0,11,personal care,skin care
1974383,65302,8,0,11,20.0,25,25,0,11,personal care,soap
1974383,65302,8,0,11,20.0,80,26,0,11,personal care,deodorants
1207952,172018,3,5,8,7.0,50,1,1,19,snacks,fruit vegetable snacks
1207952,172018,3,5,8,7.0,3,2,1,19,snacks,energy granola bars
1207952,172018,3,5,8,7.0,50,3,1,19,snacks,fruit vegetable snacks
1207952,172018,3,5,8,7.0,52,4,1,1,frozen,frozen breakfast
1207952,172018,3,5,8,7.0,78,5,1,19,snacks,crackers
1207952,172018,3,5,8,7.0,107,6,1,19,snacks,chips pretzels
1207952,172018,3,5,8,7.0,115,7,0,7,beverages,water seltzer sparkling water
1207952,172018,3,5,8,7.0,54,8,0,17,household,paper goods
1207952,172018,3,5,8,7.0,54,9,0,17,household,paper goods
1207952,172018,3,5,8,7.0,78,10,0,19,snacks,crackers
1207952,172018,3,5,8,7.0,19,11,0,13,pantry,oils vinegars
1207952,172018,3,5,8,7.0,38,12,1,1,frozen,frozen meals
1207952,172018,3,5,8,7.0,38,13,0,1,frozen,frozen meals
1207952,172018,3,5,8,7.0,38,14,0,1,frozen,frozen meals
1207952,172018,3,5,8,7.0,38,15,0,1,frozen,frozen meals
1207952,172018,3,5,8,7.0,38,16,0,1,frozen,frozen meals
2836058,107583,14,1,17,6.0,91,1,1,16,dairy eggs,soy lactosefree
2836058,107583,14,1,17,6.0,57,2,0,14,breakfast,granola
971268,128655,2,0,12,5.0,37,1,0,1,frozen,ice cream ice
1863939,71988,3,0,10,8.0,115,1,1,7,beverages,water seltzer sparkling water
1863939,71988,3,0,10,8.0,9,2,1,9,dry goods pasta,pasta sauce
1863939,71988,3,0,10,8.0,106,3,0,12,meat seafood,hot dogs bacon sausage
1863939,71988,3,0,10,8.0,130,4,1,14,breakfast,hot cereal pancake mixes
1863939,71988,3,0,10,8.0,91,5,1,16,dairy eggs,soy lactosefree
1863939,71988,3,0,10,8.0,123,6,1,4,produce,packaged vegetables fruits
1863939,71988,3,0,10,8.0,24,7,1,4,produce,fresh fruits
1863939,71988,3,0,10,8.0,116,8,0,1,frozen,frozen produce
1863939,71988,3,0,10,8.0,21,9,0,16,dairy eggs,packaged cheese
1863939,71988,3,0,10,8.0,24,10,1,4,produce,fresh fruits
1863939,71988,3,0,10,8.0,119,11,0,1,frozen,frozen dessert
1863939,71988,3,0,10,8.0,91,12,0,16,dairy eggs,soy lactosefree
1863939,71988,3,0,10,8.0,21,13,0,16,dairy eggs,packaged cheese
3315378,55337,12,4,20,19.0,115,1,1,7,beverages,water seltzer sparkling water
3315378,55337,12,4,20,19.0,24,2,0,4,produce,fresh fruits
3315378,55337,12,4,20,19.0,62,3,0,5,alcohol,white wines
3315378,55337,12,4,20,19.0,31,4,0,7,beverages,refrigerated
3315378,55337,12,4,20,19.0,114,5,0,17,household,cleaning products
3315378,55337,12,4,20,19.0,24,6,0,4,produce,fresh fruits
3315378,55337,12,4,20,19.0,107,7,1,19,snacks,chips pretzels
1696109,31784,13,2,14,7.0,9,1,1,9,dry goods pasta,pasta sauce
1696109,31784,13,2,14,7.0,9,2,1,9,dry goods pasta,pasta sauce
1696109,31784,13,2,14,7.0,83,3,0,4,produce,fresh vegetables
1696109,31784,13,2,14,7.0,26,4,1,7,beverages,coffee
1696109,31784,13,2,14,7.0,24,5,0,4,produce,fresh fruits
2721324,161504,2,1,19,0.0,124,1,0,5,alcohol,spirits
1516809,95425,6,3,19,30.0,24,1,1,4,produce,fresh fruits
1516809,95425,6,3,19,30.0,91,2,1,16,dairy eggs,soy lactosefree
1516809,95425,6,3,19,30.0,112,3,1,3,bakery,bread
1516809,95425,6,3,19,30.0,4,4,0,9,dry goods pasta,instant foods
1516809,95425,6,3,19,30.0,123,5,1,4,produce,packaged vegetables fruits
1516809,95425,6,3,19,30.0,116,6,0,1,frozen,frozen produce
1516809,95425,6,3,19,30.0,83,7,1,4,produce,fresh vegetables
173357,47657,7,3,13,14.0,65,1,1,11,personal care,protein meal replacements
146256,155723,19,1,13,6.0,52,1,1,1,frozen,frozen breakfast
146256,155723,19,1,13,6.0,86,2,1,16,dairy eggs,eggs
146256,155723,19,1,13,6.0,91,3,1,16,dairy eggs,soy lactosefree
146256,155723,19,1,13,6.0,3,4,1,19,snacks,energy granola bars
146256,155723,19,1,13,6.0,24,5,1,4,produce,fresh fruits
146256,155723,19,1,13,6.0,112,6,1,3,bakery,bread
146256,155723,19,1,13,6.0,36,7,1,16,dairy eggs,butter
146256,155723,19,1,13,6.0,96,8,1,20,deli,lunch meat
146256,155723,19,1,13,6.0,91,9,1,16,dairy eggs,soy lactosefree
146256,155723,19,1,13,6.0,106,10,0,12,meat seafood,hot dogs bacon sausage
146256,155723,19,1,13,6.0,3,11,0,19,snacks,energy granola bars
146256,155723,19,1,13,6.0,117,12,1,19,snacks,nuts seeds dried fruit
146256,155723,19,1,13,6.0,99,13,1,15,canned goods,canned fruit applesauce
146256,155723,19,1,13,6.0,83,14,1,4,produce,fresh vegetables
146256,155723,19,1,13,6.0,110,15,1,13,pantry,pickled goods olives
146256,155723,19,1,13,6.0,31,16,1,7,beverages,refrigerated
146256,155723,19,1,13,6.0,107,17,1,19,snacks,chips pretzels
146256,155723,19,1,13,6.0,83,18,1,4,produce,fresh vegetables
146256,155723,19,1,13,6.0,20,19,1,11,personal care,oral hygiene
146256,155723,19,1,13,6.0,38,20,0,1,frozen,frozen meals
146256,155723,19,1,13,6.0,93,21,1,3,bakery,breakfast bakery
146256,155723,19,1,13,6.0,43,22,0,3,bakery,buns rolls
146256,155723,19,1,13,6.0,24,23,1,4,produce,fresh fruits
146256,155723,19,1,13,6.0,83,24,1,4,produce,fresh vegetables
146256,155723,19,1,13,6.0,83,25,1,4,produce,fresh vegetables
146256,155723,19,1,13,6.0,123,26,0,4,produce,packaged vegetables fruits
146256,155723,19,1,13,6.0,24,27,1,4,produce,fresh fruits
146256,155723,19,1,13,6.0,131,28,1,9,dry goods pasta,dry pasta
146256,155723,19,1,13,6.0,16,29,1,4,produce,fresh herbs
3247319,141969,13,1,12,15.0,117,1,1,19,snacks,nuts seeds dried fruit
3247319,141969,13,1,12,15.0,117,2,1,19,snacks,nuts seeds dried fruit
3247319,141969,13,1,12,15.0,123,3,1,4,produce,packaged vegetables fruits
3247319,141969,13,1,12,15.0,86,4,1,16,dairy eggs,eggs
3247319,141969,13,1,12,15.0,120,5,1,16,dairy eggs,yogurt
890479,151976,1,6,23,,107,1,0,19,snacks,chips pretzels
890479,151976,1,6,23,,50,2,0,19,snacks,fruit vegetable snacks
890479,151976,1,6,23,,57,3,0,14,breakfast,granola
890479,151976,1,6,23,,21,4,0,16,dairy eggs,packaged cheese
890479,151976,1,6,23,,115,5,0,7,beverages,water seltzer sparkling water
890479,151976,1,6,23,,123,6,0,4,produce,packaged vegetables fruits
890479,151976,1,6,23,,24,7,0,4,produce,fresh fruits
1218457,160124,13,0,13,20.0,83,1,0,4,produce,fresh vegetables
1218457,160124,13,0,13,20.0,21,2,1,16,dairy eggs,packaged cheese
1218457,160124,13,0,13,20.0,17,3,0,13,pantry,baking ingredients
1218457,160124,13,0,13,20.0,69,4,1,15,canned goods,soup broth bouillon
1218457,160124,13,0,13,20.0,42,5,1,1,frozen,frozen vegan vegetarian
1218457,160124,13,0,13,20.0,42,6,1,1,frozen,frozen vegan vegetarian
1218457,160124,13,0,13,20.0,42,7,0,1,frozen,frozen vegan vegetarian
1218457,160124,13,0,13,20.0,26,8,1,7,beverages,coffee
1218457,160124,13,0,13,20.0,84,9,1,16,dairy eggs,milk
1218457,160124,13,0,13,20.0,4,10,1,9,dry goods pasta,instant foods
1218457,160124,13,0,13,20.0,86,11,1,16,dairy eggs,eggs
1218457,160124,13,0,13,20.0,42,12,1,1,frozen,frozen vegan vegetarian
1218457,160124,13,0,13,20.0,69,13,1,15,canned goods,soup broth bouillon
1218457,160124,13,0,13,20.0,78,14,1,19,snacks,crackers
1218457,160124,13,0,13,20.0,59,15,1,15,canned goods,canned meals beans
1218457,160124,13,0,13,20.0,81,16,1,15,canned goods,canned jarred vegetables
1218457,160124,13,0,13,20.0,79,17,1,1,frozen,frozen pizza
1218457,160124,13,0,13,20.0,42,18,1,1,frozen,frozen vegan vegetarian
1218457,160124,13,0,13,20.0,83,19,1,4,produce,fresh vegetables
1218457,160124,13,0,13,20.0,72,20,1,13,pantry,condiments
1218457,160124,13,0,13,20.0,14,21,0,20,deli,tofu meat alternatives
1218457,160124,13,0,13,20.0,1,22,0,20,deli,prepared soups salads
1218457,160124,13,0,13,20.0,21,23,1,16,dairy eggs,packaged cheese
1218457,160124,13,0,13,20.0,83,24,1,4,produce,fresh vegetables
1218457,160124,13,0,13,20.0,100,25,1,21,missing,missing
1218457,160124,13,0,13,20.0,95,26,1,15,canned goods,canned meat seafood
1218457,160124,13,0,13,20.0,21,27,1,16,dairy eggs,packaged cheese
1218457,160124,13,0,13,20.0,26,28,1,7,beverages,coffee
1218457,160124,13,0,13,20.0,129,29,1,1,frozen,frozen appetizers sides
1218457,160124,13,0,13,20.0,117,30,1,19,snacks,nuts seeds dried fruit
1218457,160124,13,0,13,20.0,23,31,1,19,snacks,popcorn jerky
1218457,160124,13,0,13,20.0,42,32,1,1,frozen,frozen vegan vegetarian
1218457,160124,13,0,13,20.0,116,33,1,1,frozen,frozen produce
1218457,160124,13,0,13,20.0,108,34,1,16,dairy eggs,other creams cheeses
1218457,160124,13,0,13,20.0,83,35,1,4,produce,fresh vegetables
1218457,160124,13,0,13,20.0,107,36,1,19,snacks,chips pretzels
1218457,160124,13,0,13,20.0,123,37,1,4,produce,packaged vegetables fruits
1218457,160124,13,0,13,20.0,14,38,1,20,deli,tofu meat alternatives
1218457,160124,13,0,13,20.0,53,39,1,16,dairy eggs,cream
1218457,160124,13,0,13,20.0,59,40,1,15,canned goods,canned meals beans
1218457,160124,13,0,13,20.0,105,41,1,13,pantry,doughs gelatins bake mixes
1218457,160124,13,0,13,20.0,105,42,1,13,pantry,doughs gelatins bake mixes
1218457,160124,13,0,13,20.0,123,43,1,4,produce,packaged vegetables fruits
1218457,160124,13,0,13,20.0,54,44,1,17,household,paper goods
1218457,160124,13,0,13,20.0,54,45,0,17,household,paper goods
1218457,160124,13,0,13,20.0,45,46,0,19,snacks,candy chocolate
1218457,160124,13,0,13,20.0,88,47,0,13,pantry,spreads
1218457,160124,13,0,13,20.0,121,48,0,14,breakfast,cereal
1218457,160124,13,0,13,20.0,117,49,0,19,snacks,nuts seeds dried fruit
3118745,115297,3,3,11,4.0,120,1,0,16,dairy eggs,yogurt
3118745,115297,3,3,11,4.0,24,2,0,4,produce,fresh fruits
3118745,115297,3,3,11,4.0,83,3,0,4,produce,fresh vegetables
3118745,115297,3,3,11,4.0,1,4,0,20,deli,prepared soups salads
3118745,115297,3,3,11,4.0,53,5,0,16,dairy eggs,cream
3118745,115297,3,3,11,4.0,84,6,0,16,dairy eggs,milk
3118745,115297,3,3,11,4.0,91,7,0,16,dairy eggs,soy lactosefree
3118745,115297,3,3,11,4.0,77,8,0,7,beverages,soft drinks
3118745,115297,3,3,11,4.0,94,9,0,7,beverages,tea
3118745,115297,3,3,11,4.0,107,10,1,19,snacks,chips pretzels
3118745,115297,3,3,11,4.0,43,11,0,3,bakery,buns rolls
3118745,115297,3,3,11,4.0,93,12,0,3,bakery,breakfast bakery
3118745,115297,3,3,11,4.0,123,13,1,4,produce,packaged vegetables fruits
3118745,115297,3,3,11,4.0,77,14,0,7,beverages,soft drinks
1990379,31342,15,5,12,11.0,115,1,1,7,beverages,water seltzer sparkling water
1980283,110833,32,5,17,4.0,21,1,1,16,dairy eggs,packaged cheese
1980283,110833,32,5,17,4.0,24,2,0,4,produce,fresh fruits
1980283,110833,32,5,17,4.0,115,3,1,7,beverages,water seltzer sparkling water
1980283,110833,32,5,17,4.0,24,4,1,4,produce,fresh fruits
1980283,110833,32,5,17,4.0,93,5,1,3,bakery,breakfast bakery
1980283,110833,32,5,17,4.0,133,6,1,11,personal care,muscles joints pain relief
1980283,110833,32,5,17,4.0,83,7,1,4,produce,fresh vegetables
2902993,122668,3,4,14,6.0,78,1,0,19,snacks,crackers
2902993,122668,3,4,14,6.0,77,2,0,7,beverages,soft drinks
2902993,122668,3,4,14,6.0,67,3,1,20,deli,fresh dips tapenades
2902993,122668,3,4,14,6.0,123,4,0,4,produce,packaged vegetables fruits
2902993,122668,3,4,14,6.0,107,5,0,19,snacks,chips pretzels
1280878,1167,2,6,10,30.0,115,1,1,7,beverages,water seltzer sparkling water
1280878,1167,2,6,10,30.0,86,2,1,16,dairy eggs,eggs
1280878,1167,2,6,10,30.0,70,3,0,11,personal care,digestion
1280878,1167,2,6,10,30.0,24,4,1,4,produce,fresh fruits
1280878,1167,2,6,10,30.0,123,5,1,4,produce,packaged vegetables fruits
1280878,1167,2,6,10,30.0,120,6,0,16,dairy eggs,yogurt
1280878,1167,2,6,10,30.0,120,7,0,16,dairy eggs,yogurt
1280878,1167,2,6,10,30.0,60,8,0,17,household,trash bags liners
1280878,1167,2,6,10,30.0,53,9,0,16,dairy eggs,cream
1280878,1167,2,6,10,30.0,112,10,1,3,bakery,bread
1280878,1167,2,6,10,30.0,108,11,0,16,dairy eggs,other creams cheeses
1280878,1167,2,6,10,30.0,24,12,0,4,produce,fresh fruits
1207144,111230,3,5,1,25.0,107,1,1,19,snacks,chips pretzels
1207144,111230,3,5,1,25.0,24,2,1,4,produce,fresh fruits
1207144,111230,3,5,1,25.0,24,3,0,4,produce,fresh fruits
3152951,67226,50,1,19,2.0,100,1,1,21,missing,missing
3152951,67226,50,1,19,2.0,31,2,1,7,beverages,refrigerated
3152951,67226,50,1,19,2.0,120,3,1,16,dairy eggs,yogurt
3152951,67226,50,1,19,2.0,129,4,1,1,frozen,frozen appetizers sides
3152951,67226,50,1,19,2.0,84,5,1,16,dairy eggs,milk
3152951,67226,50,1,19,2.0,56,6,0,18,babies,diapers wipes
2877716,116562,15,2,12,3.0,36,1,0,16,dairy eggs,butter
2877716,116562,15,2,12,3.0,83,2,1,4,produce,fresh vegetables
2877716,116562,15,2,12,3.0,86,3,1,16,dairy eggs,eggs
2877716,116562,15,2,12,3.0,83,4,1,4,produce,fresh vegetables
108672,97336,6,1,14,5.0,24,1,0,4,produce,fresh fruits
392283,39467,5,1,10,12.0,120,1,1,16,dairy eggs,yogurt
392283,39467,5,1,10,12.0,24,2,0,4,produce,fresh fruits
2183098,22268,25,0,8,19.0,31,1,1,7,beverages,refrigerated
2183098,22268,25,0,8,19.0,52,2,1,1,frozen,frozen breakfast
2183098,22268,25,0,8,19.0,84,3,1,16,dairy eggs,milk
2183098,22268,25,0,8,19.0,54,4,1,17,household,paper goods
2183098,22268,25,0,8,19.0,3,5,1,19,snacks,energy granola bars
2183098,22268,25,0,8,19.0,31,6,1,7,beverages,refrigerated
2183098,22268,25,0,8,19.0,50,7,0,19,snacks,fruit vegetable snacks
